sim,theta1,theta2
1871,0.9616768214562597,0.05833702326948598
1872,0.620925829263745,0.2432038171969454
1873,0.5065007805882394,0.8873324371501791
1874,0.17598839174794045,0.4601362045850219
1875,0.0849990202741594,0.7751941956144547
1876,0.32504892394274343,0.14689595361685648
1877,0.39096950373842887,0.321609895387463
1878,0.30911951528659354,0.17282795157778397
1879,0.19066841422628045,0.2960468188118459
1880,0.08221607045763146,0.3877254422619357
1881,0.28765273575236816,0.09314115717660376
1882,0.09588086687047392,0.37470001746646664
1883,0.34419221850598347,0.7526349682495742
1884,0.7875574590886448,0.2623525210342825
1885,0.5607089398730639,0.8330265892631801
1886,0.7634013583881136,0.6453268244604582
1887,0.1877483519691604,0.7211808672585264
1888,0.5059246320291396,0.6437205025973619
1889,0.7825251522169091,0.34767856442376366
1890,0.8974645495047836,0.019794750971590336
1891,0.5558692522293165,0.7140138228983831
1892,0.45899878489556556,0.3041506854317949
1893,0.906198231208153,0.6506511128434161
1894,0.674499053272472,0.6003408958526729
1895,0.9978240422138117,0.3435453615636379
1896,0.0103795406513979,0.047993088633146996
1897,0.45692121963828525,0.26941130894682197
1898,0.8449460102410163,0.6465112769457557
1899,0.17459899627980624,0.511883205590784
1900,0.39217790024661625,0.46828025817155117
1901,0.18027330472034164,0.8208055985824082
1902,0.15820563885955852,0.677798304708341
1903,0.4135992223047512,0.003044584611684442
1904,0.8917231808602711,0.6436932745912972
1905,0.5469599479641966,0.39055960630142694
1906,0.39964266396376213,0.006307399609404851
1907,0.9031608707700974,0.6699373368678629
1908,0.669317440329123,0.41284674663055465
1909,0.7806843816029818,0.9754833274098044
1910,0.6740131079514206,0.051477661659353746
1911,0.2644843267579974,0.8261627654183978
1912,0.899672417403189,0.7395527403930113
1913,0.3162155407884719,0.19747234963385962
1914,0.7447710114175022,0.4965881567007212
1915,0.4067383894758918,0.2848426932231011
1916,0.35641138295627395,0.8259254609143531
1917,0.04611298155206878,0.7755609685763545
1918,0.593429726204708,0.1521233803863814
1919,0.7053478231431919,0.4208101549687946
1920,0.3038394801805283,0.2830327928265596
1921,0.0979704861813756,0.4088939242379961
1922,0.7124778886962082,0.3807782823950161
1923,0.39601623198816926,0.792661767358185
1924,0.37832963334841185,0.1339464709238637
1925,0.70768658884265,0.019783591632735686
1926,0.45328519325098837,0.11366636145773423
1927,0.7847979189012947,0.3535686963136112
1928,0.4359765973560684,0.778510974231662
1929,0.6251657602730725,0.8198463995476133
1930,0.4406997613523107,0.13585044842320937
1931,0.7142873833816233,0.46882071542189563
1932,0.22084025935283358,0.5835912279528293
1933,0.11861148998422044,0.46121713534809006
1934,0.4866059465408722,0.017324199188865963
1935,0.5860012618488231,0.46230039981099647
1936,0.7162996207466362,0.24000381024698747
1937,0.8070418957410304,0.622826193629852
1938,0.8210139553507223,0.2405733420850954
1939,0.6036904785918903,0.24736868490260067
1940,0.17497417421113504,0.47741140355159817
1941,0.957734235560686,0.08847671043551342
1942,0.934152292283117,0.7977870580690593
1943,0.564164835633857,0.8499521719139073
1944,0.6254693401564531,0.014454999492202858
1945,0.06874564943157102,0.035631897841367666
1946,0.4449570440847419,0.22115794247388765
1947,0.14827569918334427,0.35374763229283923
1948,0.9816144570811236,0.46160392887055357
1949,0.027339798163296902,0.8220909828161607
1950,0.8866752914808443,0.5833268390252445
1951,0.34513927263482236,0.6070749975434276
1952,0.17282760439588285,0.5117177990173025
1953,0.23556211052492548,0.8167572305826253
1954,0.04843657682799929,0.6501705384543015
1955,0.2287726413081892,0.3760285358131452
1956,0.03625780057882044,0.9393450999983431
1957,0.3090535870109228,0.07624462459700065
1958,0.8451168183960467,0.5089508638217862
1959,0.6194454085677267,0.37441901366498676
1960,0.14092851785501748,0.6042102291524835
1961,0.7415770645452431,0.9217608876054649
1962,0.07993499178021268,0.3010700339294021
1963,0.6376661325201433,0.12597087240248805
1964,0.407457652123701,0.2897290457639775
1965,0.4929787708604124,0.1355778372766937
1966,0.8160205939442579,0.3537099066092635
1967,0.27181150328009074,0.5494373538491425
1968,0.8713534000498051,0.28147063516176096
1969,0.6389404640465264,0.8857588818865393
1970,0.6333887219767607,0.5449553177795357
1971,0.5843023280769265,0.2754465881055409
1972,0.458885159648201,0.85991480522493
1973,0.6992092392476051,0.32247495338584353
1974,0.13902711920943722,0.16440265675347443
1975,0.47012598414088913,0.13246316602989683
1976,0.2747630271161796,0.6818123929492207
1977,0.7761938608046524,0.6596584429453448
1978,0.6423463583080107,0.04186653639886195
1979,0.7254852530283734,0.9764545022143644
1980,0.14028032268648227,0.9699166922518104
1981,0.5096908714248745,0.5418089885766291
1982,0.8303371437617366,0.6564960418831098
1983,0.9000902895939576,0.6968373147411371
1984,0.8855920699839435,0.9932519743265963
1985,0.2915857225985724,0.6943316763502871
1986,0.49200395524454577,0.999834280825672
1987,0.9880439004734788,0.0005390369149095298
1988,0.061302853902053256,0.03150935119520437
1989,0.7511619327919088,0.8149891158095185
1990,0.10955100333172285,0.24120903960458961
1991,0.7220971630343442,0.06573527006255742
1992,0.8206554624154211,0.8944997878848697
1993,0.9566032297828755,0.14860999294463106
1994,0.7424588619963873,0.5982735337763557
1995,0.5674368561278295,0.3509653761558271
1996,0.8927915426634538,0.5230915507093562
1997,0.2124415180998348,0.8920217514164241
1998,0.7660406953447603,0.4333735661846967
1999,0.005082754510156495,0.3590598238740742
2000,0.06325383366340942,0.2811696660432337
2001,0.7502948637699236,0.631600962125317
2002,0.25635927685651794,0.7835503751212046
2003,0.6436221692477176,0.8323515342414121
2004,0.3603542980924127,0.4468795306717883
2005,0.9988361051649882,0.7920450399093855
2006,0.6565727937615701,0.06066232509838221
2007,0.041204418221872374,0.5553998056111907
2008,0.3432819640056628,0.0887592829283339
2009,0.25442607255771643,0.05997673529925085
2010,0.20624017952042883,0.6362401309948198
2011,0.9002604806684168,0.7570375436799399
2012,0.3710404331375188,0.30024535316641643
2013,0.862889489053096,0.5726291141517628
2014,0.5823284533617588,0.8021645892659426
2015,0.32416852225532133,0.08618042739651244
2016,0.2582387395980149,0.2582724396819497
2017,0.48299343847285947,0.7495196093347899
2018,0.0012066436669686542,0.2760035391118191
2019,0.28929152733992425,0.06014607960428775
2020,0.37001151887074335,0.8194575204525926
2021,0.24485754706627916,0.9395251980886542
2022,0.7753577704138983,0.011916064204876897
2023,0.41353620371321154,0.9632695008243612
2024,0.7381840921767526,0.496673655932916
2025,0.4075985125277043,0.970149041240956
2026,0.05364058983929254,0.4656438920791204
2027,0.654813885920835,0.34497231029239817
2028,0.7635876953591348,0.5076922890791783
2029,0.5184311975143405,0.42314988095353456
2030,0.20957764981389293,0.19623457694401847
2031,0.8388684399934915,0.9432296057604964
2032,0.9784794701008213,0.32152913010263207
2033,0.5050275021778817,0.5999029120787484
2034,0.6584952678071442,0.07874958970085655
2035,0.7728228738447175,0.3800223468729126
2036,0.9503133803322653,0.7179512136000606
2037,0.37688011332700244,0.5130872539321034
2038,0.03719996854933627,0.6316973566280366
2039,0.7661527180665613,0.36638400633201185
2040,0.5514840681652221,0.332581153599233
2041,0.5092619940885863,0.031634717610454666
2042,0.12626388499681884,0.46045422810391656
2043,0.5896454667937571,0.3108521964024531
2044,0.5195002296681239,0.9418364801690711
2045,0.9289435388273277,0.46537748609504703
2046,0.4275193174348625,0.44987421107775283
2047,0.6487162985733381,0.06013606071289257
2048,0.5299503977790546,0.6804142859837075
2049,0.9272644930695211,0.5678177262453246
2050,0.48275051696049087,0.1884157066691926
2051,0.7226251291618145,0.07849145150375747
2052,0.6980821915476804,0.9102353358601099
2053,0.30386828377611386,0.6718436969497426
2054,0.49085822953094904,0.20938408137575937
2055,0.6937239929733682,0.5436782742410523
2056,0.03252332771635258,0.4970967719941477
2057,0.7456427273047334,0.5487842698670726
2058,0.19535244031545707,0.14175895640781688
2059,0.2295166379528265,0.7655647637516086
2060,0.2855711829963966,0.962257265546342
2061,0.5252628914240298,0.7158030841917616
2062,0.7031824531342362,0.2231724296871317
2063,0.44076171058946934,0.5046437692757533
2064,0.6294363810213903,0.1120179779556465
2065,0.8608563835854627,0.1174545581351083
2066,0.35782962171802757,0.6992691556006969
2067,0.635202800563941,0.2265239289441353
2068,0.159984031764004,0.3596713736108922
2069,0.6522084247654794,0.414989943982351
2070,0.41676551241918325,0.8836938041417827
2071,0.3256954553916498,0.7952457970997945
2072,0.32615913574473465,0.08520662703432458
2073,0.7434735347793154,0.011948998785486387
2074,0.7574239750662252,0.7034061599409398
2075,0.05864401157842014,0.5646320722325674
2076,0.2403313677190112,0.8245417429951191
2077,0.4426664077248206,0.351942686263064
2078,0.2503918446899871,0.8748050340351178
2079,0.313007049308611,0.5303008444776703
2080,0.6540957005314678,0.7267217394513305
2081,0.23683039731255107,0.15412616615202424
2082,0.8057731387613238,0.6734870879879338
2083,0.9616234701128371,0.338599703584351
2084,0.3405403558755715,0.551097177599124
2085,0.6502962923914979,0.06987817214945258
2086,0.3934937904796174,0.4804408256601288
2087,0.47019992551973566,0.932116735679269
2088,0.8713844138188596,0.05999564063307161
2089,0.9665083082079099,0.5605085283712503
2090,0.8831643724806247,0.8378912181075225
2091,0.10718665590256382,0.08472445272004114
2092,0.6205925449592472,0.6901584267222797
2093,0.5009028774907466,0.8156046009577403
2094,0.47066785683647583,0.5576603602921583
2095,0.23663237744549848,0.18108675562562082
2096,0.3879243267511433,0.9425218975199653
2097,0.49239890035749545,0.591496719910307
2098,0.3597522372026438,0.12720746248467196
2099,0.28354847904837277,0.5612694835034872
2100,0.7836472380032087,0.07798858563277555
2101,0.7567356548259233,0.6725190397721061
2102,0.07766276472691624,0.2799044286021328
2103,0.5462758078802344,0.4071718259143182
2104,0.8974651737910035,0.39472163398578497
2105,0.6163546569658409,0.42703665772198385
2106,0.11781732744594764,0.6239637115996626
2107,0.7524704830550815,0.7789814868360436
2108,0.14387807811396602,0.2435437461165464
2109,0.6831917163954482,0.49045198000579493
2110,0.36803397448718667,0.8293591153329287
2111,0.029750259127677037,0.8723443651774502
2112,0.6404572890842958,0.16903889191782773
2113,0.3244856806264931,0.7327916499402899
2114,0.931974295009887,0.6875053752010348
2115,0.7655211078042826,0.7518593470779389
2116,0.6234285969414246,0.2044715589139825
2117,0.10187751202617024,0.6414317140880059
2118,0.35299982138463604,0.36486979191008206
2119,0.8091996575948297,0.8792058936151214
2120,0.524645815403061,0.7054672757045258
2121,0.0652696712201527,0.9849860101053121
2122,0.709667987137045,0.04768298014099326
2123,0.4119907420964921,0.1645256728505441
2124,0.8441028108079626,0.5512233382527849
2125,0.6952360692389356,0.833548143991664
2126,0.4978221289154061,0.25392983949154324
2127,0.5552717307366076,0.33100485155185433
2128,0.8737381666456788,0.8299163330948796
2129,0.1309022784250211,0.4519459594126941
2130,0.3139663750940884,0.025466185094834226
2131,0.7748770592142689,0.20864281402027085
2132,0.9385103608379982,0.5410305341159359
2133,0.09098623520293869,0.8105788900105484
2134,0.8283477883586847,0.13207752357741442
2135,0.6229288621081607,0.8741671479289048
2136,0.7831132505621733,0.2683308987326516
2137,0.4076227635834553,0.4191448552711925
2138,0.9534525795195681,0.004455522599283834
2139,0.8876569485103704,0.34158373620671956
2140,0.391995458367545,0.10241704172814425
2141,0.11157404853364872,0.6171235418301342
2142,0.5555319958318652,0.6129059643343654
2143,0.716218585973228,0.755833615776939
2144,0.22594695489429217,0.14828787995172044
2145,0.30840763754558354,0.10957084237346892
2146,0.8178333144686839,0.4219901242685816
2147,0.09535681579540989,0.30854533578383325
2148,0.053818400817680634,0.03491130387156327
2149,0.15752494700424302,0.809110459902012
2150,0.7707443140618239,0.6453794982043476
2151,0.2916088632034459,0.7655326096082156
2152,0.35030467849831404,0.22857546254041672
2153,0.9321408852904297,0.5630302636225146
2154,0.6161819695625586,0.19803809776124703
2155,0.7898066553706408,0.7483132219602274
2156,0.5421199087675849,0.8119895229808356
2157,0.09592900625034328,0.9286270991269898
2158,0.6819193516921334,0.21339729134491847
2159,0.2653041875325274,0.2720149353658945
2160,0.31035405898136204,0.7200548667268967
2161,0.6727277973734278,0.7127672547420041
2162,0.14861905604514292,0.5804368410476749
2163,0.21480872468511847,0.11088601596796799
2164,0.1546546282284017,0.22751749446040515
2165,0.339803438961199,0.680481422323865
2166,0.7419655168191827,0.5228683945683086
2167,0.3381756536809132,0.732566117541744
2168,0.5376976770222994,0.633190767388652
2169,0.9657972184757202,0.6957449549395628
2170,0.5094997245395326,0.2923486094441333
2171,0.7065955874608436,0.5636086293594945
2172,0.6775867349201715,0.3072970286345805
2173,0.47701786814761604,0.12401888116140469
2174,0.4882232331934132,0.2519870092285652
2175,0.17103588595566777,0.15530023118822678
2176,0.8768478315088529,0.9183853655170571
2177,0.9386178278720416,0.7709297905448604
2178,0.08013060479154976,0.36372353991871087
2179,0.9247735397867837,0.22229311229010995
2180,0.5414208381043104,0.4429913752952901
2181,0.1864543955917929,0.17841862315610824
2182,0.23815919799574115,0.6549896688716484
2183,0.2536333378453036,0.5895223207061224
2184,0.7554352700399497,0.7890433377936075
2185,0.014065960016423351,0.2816664401892379
2186,0.7278045981939751,0.9808849994137493
2187,0.9843046156118441,0.9973183241794271
2188,0.005076519022484849,0.5495921175086071
2189,0.1653753509083713,0.0051385262435991175
2190,0.03360887732755702,0.12940094980260608
2191,0.027874031177213543,0.7766728012553892
2192,0.6008012555180194,0.026475198648423515
2193,0.4591318721785408,0.22863109017846206
2194,0.15575917078986223,0.5347960606468319
2195,0.969849606550532,0.8397670531258294
2196,0.19898476384310615,0.48030750068274175
2197,0.19141336977152545,0.16303493806488378
2198,0.29644189750608374,0.23172254123969838
2199,0.7242109530646775,0.4013227700898956
2200,0.6593430300106682,0.2149568089270779
2201,0.2749112085468661,0.3457980930416159
2202,0.8125568182351186,0.40700745975432207
2203,0.4098456281984495,0.17900914925662703
2204,0.5089143923455394,0.8745653467510566
2205,0.782648904070273,0.9943392556595941
2206,0.018767236118300334,0.7396118089647129
2207,0.6269930082916033,0.4895880931364409
2208,0.938867186068432,0.34476578288607884
2209,0.6969460533516405,0.627982970696523
2210,0.7398785961520539,0.7845398321256245
2211,0.7663569263945876,0.40135324290845553
2212,0.0510775398871276,0.4982593600597409
2213,0.23356577936526235,0.07104714823193514
2214,0.5394422613210313,0.3627158866710888
2215,0.7805534248977335,0.26253245063369535
2216,0.8210712917074471,0.1329794746982078
2217,0.6230719156365377,0.6587364763246406
2218,0.6053051951833965,0.12244780784694809
2219,0.6695402174577857,0.1328674883558243
2220,0.11248259793073412,0.7607962087193936
2221,0.05813574088074347,0.23370948829834826
2222,0.12482590583092223,0.16082088214991175
2223,0.12931950575272655,0.35693748810902304
2224,0.8533928291800834,0.39920075950316536
2225,0.8570220500739576,0.6234287004072728
2226,0.6018464953634721,0.2951918865677188
2227,0.4998783404315629,0.0625434027588403
2228,0.5390046137692175,0.9977632030786294
2229,0.7438519190373765,0.3272726609262667
2230,0.135388957988143,0.5740346987460356
2231,0.32041535499434515,0.42283986960205455
2232,0.703915726694538,0.6253894923604466
2233,0.929575124664417,0.12131696869531683
2234,0.3887483617960704,0.44982178086146996
2235,0.09117926338538052,0.3305541022199171
2236,0.5344103195523724,0.9113757777839262
2237,0.4207174787137853,0.07760811279932589
2238,0.5893881377335762,0.5858776881879114
2239,0.7304141254594604,0.42335901426022127
2240,0.537859453260699,0.6276232079620634
2241,0.9702416639089742,0.6107438720680911
2242,0.20216129937730598,0.514519968043998
2243,0.25804276196927656,0.8388345442545653
2244,0.019683454347188767,0.2432288969929124
2245,0.4550063116794104,0.8991879461592367
2246,0.3091676742916616,0.4499415364362438
2247,0.975406922083341,0.6445199552614881
2248,0.11445820906091031,0.22640443120771714
2249,0.5310605503122486,0.9941090371167308
2250,0.12194971216826589,0.06753845087480692
2251,0.492556512171327,0.45966905556368665
2252,0.2477504877617872,0.8095688484697648
2253,0.45197440696736135,0.9980030036056745
2254,0.7854403133856843,0.37507701388732917
2255,0.17560487959855797,0.6902835558386522
2256,0.7097920380232504,0.5931902873414153
2257,0.7271817426961462,0.4658091148491492
2258,0.9789920817580555,0.9897839708467397
2259,0.3265007010733326,0.287418280621492
2260,0.33219387871267714,0.6729851644328725
2261,0.05712847028407564,0.18741400156061894
2262,0.46936532869151815,0.30706200892093816
2263,0.9274075105608867,0.34521495538616864
2264,0.10988390894348032,0.1795507583379965
2265,0.16754968293923245,0.8058643855358011
2266,0.6989431490453583,0.5820993044911807
2267,0.27729412802280695,0.007364635266921438
2268,0.21153877643464503,0.7914320664853248
2269,0.7277850007601092,0.4627275682821046
2270,0.7830073474224177,0.5605818348322396
2271,0.8708534213070828,0.4816035644674499
2272,0.8922835464888316,0.8913636608194241
2273,0.36982316338627663,0.8015709263219682
2274,0.8771356945900203,0.5848686756909725
2275,0.6411341037494154,0.47950241943728356
2276,0.4486549045131981,0.19883528910498915
2277,0.4877719596806489,0.9889323356780362
2278,0.4706943535019479,0.4804972265034161
2279,0.7854035189590743,0.1801732786408463
2280,0.4402390213307349,0.4363671390183187
2281,0.9125515244115406,0.590368693967845
2282,0.9083268749755443,0.37018815644917813
2283,0.82646895716811,0.9355662132766879
2284,0.9513733417580061,0.9378546160351096
2285,0.7051257842276579,0.8740505238078441
2286,0.09470494303143029,0.8561087531070238
2287,0.006128590673944445,0.9900005206843379
2288,0.2718614817195486,0.10706549837467638
2289,0.7161668675665525,0.10732067249475574
2290,0.3940777994678375,0.23293568865069303
2291,0.4145121218316302,0.9713565143720788
2292,0.5385979874652786,0.5370018526032972
2293,0.5551946932725911,0.8118878427807732
2294,0.9996988480974432,0.07448144904655885
2295,0.44487241778205855,0.8348756440729015
2296,0.3359208094473771,0.6333459813038091
2297,0.4340841428868992,0.42679812294453034
2298,0.4258811123370506,0.16597433725803
2299,0.8125796571026915,0.5744180450564287
2300,0.35870027691658146,0.7453988259086198
2301,0.12891234056795597,0.30897543806004535
2302,0.7050666019308854,0.10851062093996988
2303,0.7989959406392246,0.9330657281018075
2304,0.7231855627374761,0.08772989809470777
2305,0.4149627320732383,0.6886014849711517
2306,0.006547609827046608,0.6092557194019066
2307,0.26605088146954026,0.15159592059823157
2308,0.7344235396557972,0.26915000179049076
2309,0.9701822840234477,0.45450799469354575
2310,0.19414208425039703,0.14896216428176012
2311,0.5669213326182475,0.7654945397375057
2312,0.1402746329184913,0.3487143136719687
2313,0.9193205503456563,0.2069725919800418
2314,0.8786191594077348,0.7216828427509926
2315,0.3726397904686276,0.6121126704627027
2316,0.39778275195181056,0.4702049976145386
2317,0.008015867270562582,0.7876153995186358
2318,0.21625966392025608,0.4764266686790738
2319,0.9908203343247146,0.32337943366330424
2320,0.8700076223585254,0.5016148299262363
2321,0.5847161674520223,0.6815190898670365
2322,0.941129371261888,0.6672148488978242
2323,0.40749451165951234,0.5529024917811756
2324,0.43107996376691304,0.32879668620808933
2325,0.9611932154067423,0.12398740598603497
2326,0.4146279263814824,0.5947564276273098
2327,0.7596426112853991,0.7057158253554676
2328,0.9304663389588873,0.3054613890782558
2329,0.21920391676470963,0.2713139711700929
2330,0.1728240684727862,0.6448816897188142
2331,0.5373463143161815,0.836575997187277
2332,0.7333816049526349,0.6200218889323785
2333,0.05718852104692396,0.13651322407558497
2334,0.37142685664096997,0.5029900067240116
2335,0.9712362826858711,0.825138365093233
2336,0.7275150337435792,0.5802825537015279
2337,0.7712026144187936,0.2632301806197185
2338,0.7564190696375722,0.9373231004630329
2339,0.5797621368295719,0.04428319060724417
2340,0.9979150575513889,0.7860643803723275
2341,0.840637302600236,0.10174168939529138
2342,0.2297453669104671,0.7329638517393994
2343,0.9677664027503315,0.2507354548107994
2344,0.9398317311075347,0.30701336141420565
2345,0.18358949148183468,0.5113497368940084
2346,0.44715683025639863,0.15594730820174618
2347,0.15436512874142816,0.5237809214001434
2348,0.4036542148810601,0.8099698835103527
2349,0.7523976631610203,0.19854458448673928
2350,0.4377205999816768,0.6329216757956624
2351,0.835338809067439,0.9197905703054586
2352,0.467635954746225,0.07375546389759802
2353,0.8216852843357539,0.8732311386396188
2354,0.5814007943514573,0.4341762099113349
2355,0.6265433018113131,0.45808319853059276
2356,0.9726531397201432,0.29201667780943663
2357,0.43807242599167573,0.32317389102533656
2358,0.03314236396422099,0.050672081940101865
2359,0.8231835912042396,0.5871972469240034
2360,0.7281533579180911,0.048533404028611615
2361,0.711352811173653,0.7903974373927991
2362,0.8599634212131707,0.39814891282095555
2363,0.5316954725421023,0.10311106453121732
2364,0.7374889767034297,0.38304433137984273
2365,0.83526383968786,0.22401751763716193
2366,0.009705938059784036,0.07770154681891861
2367,0.6610110912012328,0.7865309827550288
2368,0.36580646046854715,0.5470786736908653
2369,0.4470564898796151,0.9949197377372073
2370,0.5619255346717799,0.06988674107538173
2371,0.7452386978999501,0.10675490705412916
2372,0.4320310603274754,0.4708809523169405
2373,0.22070804421446355,0.004696175981044104
2374,0.9522168024866979,0.984450492005228
2375,0.5623496739955405,0.39330579021065515
2376,0.6835464634907337,0.21321745309183493
2377,0.04640011200785643,0.20190750183420758
2378,0.4437312081476159,0.48281726249741197
2379,0.8036148022318674,0.6206597020002331
2380,0.8131620705798687,0.559032593474466
2381,0.38706383229549346,0.8635181053740001
2382,0.16604385083934026,0.6845310058884855
2383,0.449216089913575,0.8728177491137895
2384,0.7365393943215219,0.5281663916289278
2385,0.23022133005364087,0.3708784872641565
2386,0.3131220331501663,0.7916680978604619
2387,0.7815092595169092,0.6045059724271165
2388,0.2621005784228475,0.8708415895382592
2389,0.9619015679959428,0.9416748118636786
2390,0.04768782738994681,0.9793645141889182
2391,0.5622155092618967,0.12409659510763726
2392,0.6271038474207469,0.14491084133859167
2393,0.4703965755563446,0.3057866829378856
2394,0.1981259560161932,0.8182680791614767
2395,0.16970541912437132,0.49414609097345963
2396,0.4835407731067173,0.5729639068251808
2397,0.34066057415593287,0.30047255263763795
2398,0.24266951250187008,0.15411681804816335
2399,0.5719231948456687,0.38927942853301756
2400,0.4722043892546718,0.5074894815882701
2401,0.9784192927365379,0.025496057507346626
2402,0.6415524818892799,0.0042335879627325435
2403,0.17807246718246927,0.6919820951137249
2404,0.3291915613523887,0.3123694933983865
2405,0.13374908472639002,0.04712338294785812
2406,0.01907722686550206,0.3728169916363385
2407,0.5062801074429075,0.09619018958374093
2408,0.5345543923463917,0.43780637254979515
2409,0.9824892081602447,0.07165960372470137
2410,0.46943140262877603,0.6263644028246151
2411,0.7832378944914499,0.8811323291381782
2412,0.9498091524915768,0.5650240436501875
2413,0.3906170435057412,0.5714619334155152
2414,0.47313884712735055,0.6804836512326585
2415,0.31297058820963264,0.9551612189400136
2416,0.5739269665076762,0.8034039568599103
2417,0.8087369632978071,0.1803248456544294
2418,0.4752605923751586,0.13431176272473366
2419,0.973101018794261,0.01836404977952799
2420,0.09205565190191523,0.4247335304800065
2421,0.9357040524334842,0.24810556213869717
2422,0.41728823416295147,0.6815971665422071
2423,0.7767782977290688,0.8075369590639581
2424,0.9686094694282374,0.8124478734452533
2425,0.305531919265439,0.9027178106775113
2426,0.6669383463150067,0.6408352589610863
2427,0.1739358431489777,0.6721986885019462
2428,0.33908473544410167,0.6986391497432436
2429,0.07463391518158113,0.8318658190305368
2430,0.8617806262871396,0.42323989955977515
2431,0.03563236812873505,0.3840767887717873
2432,0.43942240976286506,0.7950636507901641
2433,0.593049441992204,0.929434332187437
2434,0.5123136545303966,0.274755372377568
2435,0.11290955575822104,0.9172570605538726
2436,0.7330739856580192,0.16029722077882036
2437,0.6821603194391826,0.8037139391699805
2438,0.17429573053530745,0.07842844885928169
2439,0.5215747558281342,0.17533894001969053
2440,0.5857157145871942,0.07131076807519487
2441,0.29267144251495125,0.5608379010619626
2442,0.30612231726838557,0.6009613851832444
2443,0.6096272158919173,0.9094047764186941
2444,0.6892215817367224,0.16625286108897863
2445,0.09813119500562839,0.7124221833743749
2446,0.44090424250456794,0.7497065281227985
2447,0.25042078914769117,0.48972724743695006
2448,0.9729105128881993,0.7184990737924395
2449,0.6830839064956501,0.46470664608354806
2450,0.559376850722057,0.46175669646551154
2451,0.023174329702342122,0.46425487736299764
2452,0.8303133126120187,0.42558913051931413
2453,0.020650082235987632,0.6107572793075351
2454,0.7574085379510554,0.0642011396137292
2455,0.7630477134997835,0.03383631150354682
2456,0.5063686134816588,0.815761282993697
2457,0.3736305595572992,0.6245419139806545
2458,0.018978126947141294,0.7784289558939598
2459,0.8937557959806259,0.6670225583220207
2460,0.9090559655730832,0.9107627141360288
2461,0.6913440375335733,0.5480616820889372
2462,0.3147468094949304,0.8222481142878624
2463,0.6336565874076163,0.3263058063202324
2464,0.25916161571709684,0.4798520633040567
2465,0.7269527664086778,0.29498671599567294
2466,0.7822862240402807,0.945713278390967
2467,0.9668362942698355,0.43847064983612105
2468,0.4653248214727901,0.14368790506041584
2469,0.5902925390249321,0.8836784841792596
2470,0.3327145075323271,0.9018559466869015
2471,0.741227905089406,0.5303249733758141
2472,0.8472384321441058,0.38341404175956517
2473,0.8446421461996012,0.38050617314388724
2474,0.38275631081366424,0.16015221071770547
2475,0.09701986629775161,0.2695616409901551
2476,0.8106092475545003,0.9039097581974282
2477,0.46313425115998896,0.2274615712800272
2478,0.37811754579161394,0.5953131195638163
2479,0.04890273626724895,0.266886482478927
2480,0.10793020689488231,0.13518854325842689
2481,0.00026286305782374786,0.7300336499113331
2482,0.5465601045752752,0.003095117470511055
2483,0.6320103548790202,0.045509267201712555
2484,0.8869421223318328,0.8442311945299344
2485,0.8927848645335503,0.6976571215632834
2486,0.5938652573841501,0.22015028648342694
2487,0.6029527553185727,0.30962806263833764
2488,0.6689446036718829,0.27045084814453557
2489,0.11353866672645285,0.9406467771373845
2490,0.47176442981583533,0.8001775366635355
2491,0.4701034277332319,0.4846104278819543
2492,0.11435092912688216,0.4196329391586614
2493,0.7348433411751508,0.07984658520652821
2494,0.12458317348008796,0.9932286470384167
2495,0.8442949689032452,0.8720993304255887
2496,0.732800227043334,0.37984804642265024
2497,0.1378757223738477,0.9049574796336337
2498,0.44249384741726683,0.7807842605960883
2499,0.726722753211384,0.06986457855390815
2500,0.7989517417346221,0.6545930645144731
2501,0.27241492208320806,0.4666437851641694
2502,0.9315903966066054,0.21559087481366823
2503,0.08772545155141465,0.4523061828738816
2504,0.7521589547824074,0.45810503958844107
2505,0.42771435837027716,0.5805481630113674
2506,0.9397175107774152,0.06237396642538917
2507,0.7592596842071694,0.15587255512692988
2508,0.6834345918095026,0.04835180960614627
2509,0.5507790997975857,0.7098542830030553
2510,0.3171990636513027,0.9846693429446022
2511,0.8388806923061831,0.8852087783636375
2512,0.8559312649862837,0.32919748288067374
2513,0.5640586061570715,0.05330843962822884
2514,0.9079396536002342,0.24819563026769142
2515,0.9717732166433751,0.6578263759513444
2516,0.8791876826462015,0.023568290996703434
2517,0.8900054306317409,0.045788140655288134
2518,0.044540321002266126,0.3749513917992775
2519,0.33630660982707206,0.1463856995889684
2520,0.4154060401764289,0.21833627087238905
2521,0.0391611343217223,0.36818456890574136
2522,0.8220574263759285,0.3377219615769822
2523,0.9808882196154384,0.27099447816993005
2524,0.3288228785520686,0.7494835737975158
2525,0.8682784508563354,0.23419445476679568
2526,0.45525275593935666,0.479632591274861
2527,0.7106146033546396,0.4609962760970646
2528,0.3327772066256547,0.6933457253050369
2529,0.2537916239278526,0.5995816915125686
2530,0.6511459725337778,0.5152097788181126
2531,0.5924352272435341,0.32948067166107586
2532,0.9222460325674712,0.6584565524420386
2533,0.41927093766380663,0.07364703449503895
2534,0.5204164872995499,0.45429124830780543
2535,0.7243297584629677,0.4645848555205949
2536,0.6518390437024121,0.9967055262829657
2537,0.48274236662368086,0.5097348418105964
2538,0.07589783093525415,0.26609976733746243
2539,0.5761327904770855,0.27103474040153996
2540,0.6157618476887994,0.4453900080357521
